px,pz,end_speed,pitch_type,b_score,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,pitch_type_code,year,inning,p_score,type_B,type_S,type_X,stand_L,stand_R
-0.55,2.343,87.0,1,0.0,2015006931,0.0,1.0,1.0,2.0,1.0,1.0,0.0,FB,2015,5,2,0,1,0,1,0
1.514,0.08900000000000001,72.9,2,0.0,2015006931,0.0,2.0,1.0,3.0,1.0,1.0,0.0,BR,2015,5,2,1,0,0,1,0
-0.389,2.144,86.5,1,0.0,2015006931,1.0,2.0,1.0,4.0,1.0,1.0,0.0,FB,2015,5,2,0,0,1,1,0
0.598,2.201,86.3,1,0.0,2015006932,0.0,0.0,2.0,1.0,1.0,1.0,0.0,FB,2015,5,2,0,0,1,1,0
-1.495,3.053,73.0,2,1.0,2015006933,0.0,0.0,2.0,1.0,0.0,1.0,1.0,BR,2015,5,2,1,0,0,1,0
-0.217,2.356,79.3,3,1.0,2015006933,1.0,0.0,2.0,2.0,0.0,1.0,1.0,OS,2015,5,2,0,1,0,1,0
-0.395,2.498,86.7,1,1.0,2015006933,1.0,1.0,2.0,3.0,0.0,1.0,1.0,FB,2015,5,2,0,1,0,1,0
-0.9670000000000001,2.912,87.9,1,1.0,2015006933,1.0,2.0,2.0,4.0,0.0,1.0,1.0,FB,2015,5,2,0,1,0,1,0
0.583,2.2640000000000002,84.1,1,1.0,2015006938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,6,2,0,1,0,0,1
0.147,1.7719999999999998,84.7,1,1.0,2015006938,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2015,6,2,0,0,1,0,1
-0.8420000000000001,2.622,83.5,1,1.0,2015006939,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2015,6,2,0,1,0,1,0
-1.56,1.7830000000000001,83.8,1,1.0,2015006939,0.0,1.0,1.0,2.0,0.0,0.0,0.0,FB,2015,6,2,1,0,0,1,0
0.18,1.733,77.5,3,1.0,2015006939,1.0,1.0,1.0,3.0,0.0,0.0,0.0,OS,2015,6,2,0,1,0,1,0
-0.109,2.08,73.2,2,1.0,2015006939,1.0,2.0,1.0,4.0,0.0,0.0,0.0,BR,2015,6,2,0,0,1,1,0
0.414,2.369,84.2,1,1.0,2015006940,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2015,6,2,0,0,1,1,0
-0.541,3.2110000000000003,78.5,2,1.0,2015006941,0.0,0.0,2.0,1.0,1.0,0.0,0.0,BR,2015,6,2,0,1,0,0,1
-0.636,2.207,84.7,1,1.0,2015006941,0.0,1.0,2.0,2.0,1.0,0.0,0.0,FB,2015,6,2,0,1,0,0,1
0.32899999999999996,2.252,86.7,1,1.0,2015006941,0.0,2.0,2.0,3.0,1.0,0.0,0.0,FB,2015,6,2,0,1,0,0,1
-1.501,2.496,82.8,1,0.0,2015011470,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,1,0,0,1,0,1,0
-0.225,2.391,84.0,1,0.0,2015011470,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2015,1,0,0,0,1,1,0
0.6609999999999999,2.5580000000000003,82.8,1,0.0,2015011471,0.0,0.0,0.0,1.0,1.0,0.0,0.0,FB,2015,1,0,1,0,0,1,0
-0.301,2.991,82.9,1,0.0,2015011471,1.0,0.0,0.0,2.0,1.0,0.0,0.0,FB,2015,1,0,0,1,0,1,0
1.6909999999999998,1.167,81.6,1,0.0,2015011471,1.0,1.0,0.0,3.0,1.0,0.0,0.0,FB,2015,1,0,1,0,0,1,0
-0.021,2.977,83.2,1,0.0,2015011471,2.0,1.0,0.0,4.0,1.0,0.0,0.0,FB,2015,1,0,0,1,0,1,0
-0.8859999999999999,3.089,74.2,2,0.0,2015011471,2.0,2.0,0.0,5.0,1.0,0.0,0.0,BR,2015,1,0,0,0,1,1,0
-0.846,2.181,83.7,1,0.0,2015011472,0.0,0.0,1.0,1.0,1.0,0.0,0.0,FB,2015,1,0,0,1,0,1,0
-0.608,2.283,83.2,1,0.0,2015011472,0.0,1.0,1.0,2.0,1.0,0.0,0.0,FB,2015,1,0,0,0,1,1,0
-1.355,3.2060000000000004,82.8,1,0.0,2015011473,0.0,0.0,2.0,1.0,1.0,0.0,0.0,FB,2015,1,0,0,1,0,0,1
-0.08900000000000001,3.068,77.9,2,0.0,2015011473,0.0,1.0,2.0,2.0,1.0,0.0,0.0,BR,2015,1,0,0,1,0,0,1
0.851,1.4809999999999999,78.9,2,0.0,2015011473,0.0,2.0,2.0,3.0,1.0,0.0,0.0,BR,2015,1,0,0,0,1,0,1
1.329,1.224,72.9,2,0.0,2015011474,0.0,0.0,2.0,1.0,1.0,1.0,0.0,BR,2015,1,0,0,1,0,1,0
0.245,0.94,76.4,3,0.0,2015011474,0.0,1.0,2.0,2.0,1.0,1.0,0.0,OS,2015,1,0,1,0,0,1,0
0.466,3.41,84.8,1,0.0,2015011474,1.0,1.0,2.0,3.0,1.0,1.0,0.0,FB,2015,1,0,0,1,0,1,0
-1.281,3.478,86.2,1,0.0,2015011474,1.0,2.0,2.0,4.0,1.0,1.0,0.0,FB,2015,1,0,1,0,0,1,0
-0.905,1.847,78.0,3,0.0,2015011474,2.0,2.0,2.0,5.0,1.0,1.0,0.0,OS,2015,1,0,0,0,1,1,0
-1.2,4.419,81.8,1,0.0,2015011483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,2,3,1,0,0,0,1
-0.9790000000000001,2.9339999999999997,83.0,1,0.0,2015011483,1.0,0.0,0.0,2.0,0.0,0.0,0.0,FB,2015,2,3,0,0,1,0,1
-0.7559999999999999,1.442,71.1,2,0.0,2015011484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2015,2,3,1,0,0,1,0
-0.282,2.839,84.4,1,0.0,2015011484,1.0,0.0,1.0,2.0,0.0,0.0,0.0,FB,2015,2,3,0,1,0,1,0
0.325,2.105,83.9,1,0.0,2015011484,1.0,1.0,1.0,3.0,0.0,0.0,0.0,FB,2015,2,3,0,1,0,1,0
-1.148,1.619,84.6,1,0.0,2015011484,1.0,2.0,1.0,4.0,0.0,0.0,0.0,FB,2015,2,3,1,0,0,1,0
-0.287,1.6159999999999999,72.6,2,0.0,2015011484,2.0,2.0,1.0,5.0,0.0,0.0,0.0,BR,2015,2,3,1,0,0,1,0
-0.617,2.457,76.7,3,0.0,2015011484,3.0,2.0,1.0,6.0,0.0,0.0,0.0,OS,2015,2,3,0,1,0,1,0
0.02,2.383,83.1,1,0.0,2015011485,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2015,2,3,0,1,0,0,1
-0.55,2.525,78.2,2,0.0,2015011485,0.0,1.0,2.0,2.0,0.0,0.0,0.0,BR,2015,2,3,0,1,0,0,1
0.37799999999999995,0.56,77.2,2,0.0,2015011485,0.0,2.0,2.0,3.0,0.0,0.0,0.0,BR,2015,2,3,0,1,0,0,1
-1.714,3.778,81.0,1,0.0,2015011490,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,3,3,1,0,0,0,1
-1.103,3.27,82.8,1,0.0,2015011490,1.0,0.0,0.0,2.0,0.0,0.0,0.0,FB,2015,3,3,1,0,0,0,1
-0.523,2.905,84.2,1,0.0,2015011490,2.0,0.0,0.0,3.0,0.0,0.0,0.0,FB,2015,3,3,0,1,0,0,1
-0.527,2.714,83.0,1,0.0,2015011490,2.0,1.0,0.0,4.0,0.0,0.0,0.0,FB,2015,3,3,0,1,0,0,1
-0.5379999999999999,2.7489999999999997,79.4,2,0.0,2015011490,2.0,2.0,0.0,5.0,0.0,0.0,0.0,BR,2015,3,3,0,1,0,0,1
-1.3319999999999999,2.766,84.0,1,0.0,2015011491,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2015,3,3,1,0,0,1,0
-0.496,2.861,76.1,3,0.0,2015011491,1.0,0.0,1.0,2.0,0.0,0.0,0.0,OS,2015,3,3,0,0,1,1,0
0.059000000000000004,2.023,86.3,1,0.0,2015011492,0.0,0.0,1.0,1.0,0.0,0.0,1.0,FB,2015,3,3,0,0,1,1,0
-0.503,3.904,84.5,1,1.0,2015011493,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2015,3,3,1,0,0,1,0
0.21,3.375,84.7,1,1.0,2015011493,1.0,0.0,2.0,2.0,0.0,0.0,0.0,FB,2015,3,3,0,0,1,1,0
1.189,1.913,79.6,2,1.0,2015011497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BR,2015,4,3,1,0,0,0,1
0.9790000000000001,1.81,83.3,1,1.0,2015011497,1.0,0.0,0.0,2.0,0.0,0.0,0.0,FB,2015,4,3,1,0,0,0,1
-0.805,2.17,85.1,1,1.0,2015011497,2.0,0.0,0.0,3.0,0.0,0.0,0.0,FB,2015,4,3,0,1,0,0,1
-1.411,3.398,85.9,1,1.0,2015011497,2.0,1.0,0.0,4.0,0.0,0.0,0.0,FB,2015,4,3,0,1,0,0,1
-1.4969999999999999,2.676,78.9,3,1.0,2015011497,2.0,2.0,0.0,5.0,0.0,0.0,0.0,OS,2015,4,3,0,0,1,0,1
0.392,1.798,76.8,3,1.0,2015011498,0.0,0.0,1.0,1.0,0.0,0.0,0.0,OS,2015,4,3,0,1,0,1,0
0.11800000000000001,2.225,77.7,3,1.0,2015011498,0.0,1.0,1.0,2.0,0.0,0.0,0.0,OS,2015,4,3,0,1,0,1,0
-0.585,0.531,84.0,1,1.0,2015011498,0.0,2.0,1.0,3.0,0.0,0.0,0.0,FB,2015,4,3,1,0,0,1,0
-1.1079999999999999,0.794,73.7,2,1.0,2015011498,1.0,2.0,1.0,4.0,0.0,0.0,0.0,BR,2015,4,3,1,0,0,1,0
-2.155,3.625,79.3,3,1.0,2015011498,2.0,2.0,1.0,5.0,0.0,0.0,0.0,OS,2015,4,3,1,0,0,1,0
-0.737,2.289,87.0,1,1.0,2015011498,3.0,2.0,1.0,6.0,0.0,0.0,0.0,FB,2015,4,3,0,1,0,1,0
-0.506,2.355,78.0,2,1.0,2015011499,0.0,0.0,2.0,1.0,0.0,0.0,0.0,BR,2015,4,3,0,1,0,0,1
0.529,1.8530000000000002,85.5,1,1.0,2015011499,0.0,1.0,2.0,2.0,0.0,0.0,0.0,FB,2015,4,3,0,1,0,0,1
-0.263,1.2890000000000001,78.0,3,1.0,2015011499,0.0,2.0,2.0,3.0,0.0,0.0,0.0,OS,2015,4,3,0,1,0,0,1
-1.62,2.62,82.9,1,1.0,2015011504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,5,4,1,0,0,1,0
-0.366,2.316,76.8,3,1.0,2015011504,1.0,0.0,0.0,2.0,0.0,0.0,0.0,OS,2015,5,4,0,1,0,1,0
-0.295,2.455,84.7,1,1.0,2015011504,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2015,5,4,0,1,0,1,0
-0.87,3.1239999999999997,84.9,1,1.0,2015011504,1.0,2.0,0.0,4.0,0.0,0.0,0.0,FB,2015,5,4,0,1,0,1,0
0.8590000000000001,1.626,78.0,2,1.0,2015011505,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2015,5,4,1,0,0,0,1
0.002,2.404,84.4,1,1.0,2015011505,1.0,0.0,1.0,2.0,0.0,0.0,0.0,FB,2015,5,4,0,1,0,0,1
-1.028,2.533,86.4,1,1.0,2015011505,1.0,1.0,1.0,3.0,0.0,0.0,0.0,FB,2015,5,4,0,0,1,0,1
-1.1840000000000002,5.015,82.8,1,1.0,2015011506,0.0,0.0,1.0,1.0,1.0,0.0,0.0,FB,2015,5,4,1,0,0,0,1
-0.5479999999999999,2.717,84.3,1,1.0,2015011506,1.0,0.0,1.0,2.0,1.0,0.0,0.0,FB,2015,5,4,0,0,1,0,1
-0.884,3.188,84.2,1,1.0,2015011507,0.0,0.0,2.0,1.0,1.0,0.0,0.0,FB,2015,5,4,0,1,0,1,0
-0.084,1.9669999999999999,78.2,3,1.0,2015011507,0.0,1.0,2.0,2.0,1.0,0.0,0.0,OS,2015,5,4,0,0,1,1,0
-1.069,1.8019999999999998,82.2,1,1.0,2015011513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,6,4,0,1,0,1,0
0.993,1.2,71.3,2,1.0,2015011513,0.0,1.0,0.0,2.0,0.0,0.0,0.0,BR,2015,6,4,1,0,0,1,0
-0.723,2.891,83.3,1,1.0,2015011513,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2015,6,4,0,1,0,1,0
0.9890000000000001,2.149,83.0,1,1.0,2015011513,1.0,2.0,0.0,4.0,0.0,0.0,0.0,FB,2015,6,4,0,1,0,1,0
-0.37799999999999995,2.334,85.5,1,1.0,2015011513,1.0,2.0,0.0,5.0,0.0,0.0,0.0,FB,2015,6,4,0,0,1,1,0
0.098,1.6980000000000002,77.3,3,1.0,2015011514,0.0,0.0,1.0,1.0,0.0,0.0,0.0,OS,2015,6,4,0,1,0,1,0
-0.124,0.609,83.7,1,1.0,2015011514,0.0,1.0,1.0,2.0,0.0,0.0,0.0,FB,2015,6,4,1,0,0,1,0
-1.26,2.8560000000000003,84.6,1,1.0,2015011514,1.0,1.0,1.0,3.0,0.0,0.0,0.0,FB,2015,6,4,1,0,0,1,0
-1.426,2.807,78.0,3,1.0,2015011514,2.0,1.0,1.0,4.0,0.0,0.0,0.0,OS,2015,6,4,1,0,0,1,0
-0.968,2.909,85.3,1,1.0,2015011514,3.0,1.0,1.0,5.0,0.0,0.0,0.0,FB,2015,6,4,0,1,0,1,0
-0.018000000000000002,3.06,85.3,1,1.0,2015011514,3.0,2.0,1.0,6.0,0.0,0.0,0.0,FB,2015,6,4,0,0,1,1,0
0.255,2.784,77.8,2,1.0,2015011515,0.0,0.0,2.0,1.0,0.0,0.0,0.0,BR,2015,6,4,0,1,0,0,1
0.325,2.015,86.1,1,1.0,2015011515,0.0,1.0,2.0,2.0,0.0,0.0,0.0,FB,2015,6,4,0,1,0,0,1
-0.17600000000000002,0.7,77.1,3,1.0,2015011515,0.0,2.0,2.0,3.0,0.0,0.0,0.0,OS,2015,6,4,1,0,0,0,1
0.797,1.143,78.6,3,1.0,2015011515,1.0,2.0,2.0,4.0,0.0,0.0,0.0,OS,2015,6,4,1,0,0,0,1
-2.12,1.672,73.6,2,1.0,2015011515,2.0,2.0,2.0,5.0,0.0,0.0,0.0,BR,2015,6,4,1,0,0,0,1
-0.47600000000000003,2.084,80.6,2,1.0,2015011515,3.0,2.0,2.0,6.0,0.0,0.0,0.0,BR,2015,6,4,0,1,0,0,1
-0.812,1.675,80.8,2,1.0,2015011515,3.0,2.0,2.0,7.0,0.0,0.0,0.0,BR,2015,6,4,0,1,0,0,1
-1.874,3.449,83.4,1,1.0,2015011519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,7,4,1,0,0,1,0
-1.17,3.5389999999999997,83.6,1,1.0,2015011519,1.0,0.0,0.0,2.0,0.0,0.0,0.0,FB,2015,7,4,1,0,0,1,0
-1.206,2.866,84.0,1,1.0,2015011519,2.0,0.0,0.0,3.0,0.0,0.0,0.0,FB,2015,7,4,0,1,0,1,0
0.532,2.2359999999999998,77.6,3,1.0,2015011519,2.0,1.0,0.0,4.0,0.0,0.0,0.0,OS,2015,7,4,0,1,0,1,0
-0.982,4.207,85.4,1,1.0,2015011519,2.0,2.0,0.0,5.0,0.0,0.0,0.0,FB,2015,7,4,0,1,0,1,0
0.20600000000000002,2.892,83.1,1,1.0,2015011520,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2015,7,4,0,1,0,0,1
0.171,2.224,77.8,2,1.0,2015011520,0.0,1.0,1.0,2.0,0.0,0.0,0.0,BR,2015,7,4,0,0,1,0,1
-0.669,4.944,83.1,1,1.0,2015011521,0.0,0.0,1.0,1.0,1.0,0.0,0.0,FB,2015,7,4,1,0,0,1,0
-0.546,2.658,85.5,1,1.0,2015011521,1.0,0.0,1.0,2.0,1.0,0.0,0.0,FB,2015,7,4,0,0,1,1,0
-0.196,2.673,77.9,2,1.0,2015011522,0.0,0.0,2.0,1.0,1.0,0.0,0.0,BR,2015,7,4,0,1,0,0,1
1.092,1.9480000000000002,77.7,2,1.0,2015011522,0.0,1.0,2.0,2.0,1.0,0.0,0.0,BR,2015,7,4,0,1,0,0,1
1.2770000000000001,1.9580000000000002,86.5,1,1.0,2015011522,0.0,2.0,2.0,3.0,1.0,0.0,0.0,FB,2015,7,4,0,1,0,0,1
-0.45399999999999996,2.705,76.6,3,1.0,2015011530,0.0,1.0,0.0,2.0,0.0,0.0,0.0,OS,2015,8,7,0,0,1,1,0
-0.56,2.147,71.5,2,1.0,2015011531,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2015,8,7,0,1,0,1,0
0.43700000000000006,1.9080000000000001,83.8,1,1.0,2015011531,0.0,1.0,1.0,2.0,0.0,0.0,0.0,FB,2015,8,7,0,0,1,1,0
-0.493,1.895,70.4,2,1.0,2015011532,0.0,0.0,2.0,1.0,0.0,0.0,0.0,BR,2015,8,7,0,1,0,1,0
0.099,1.788,76.8,3,1.0,2015011532,0.0,1.0,2.0,2.0,0.0,0.0,0.0,OS,2015,8,7,0,1,0,1,0
-0.325,2.8489999999999998,86.2,1,1.0,2015011532,0.0,2.0,2.0,3.0,0.0,0.0,0.0,FB,2015,8,7,0,0,1,1,0
-0.12,2.846,83.9,1,0.0,2015017700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,1,0,0,0,1,1,0
0.429,2.0340000000000003,83.6,1,0.0,2015017701,0.0,0.0,0.0,1.0,0.0,1.0,0.0,FB,2015,1,0,0,0,1,1,0
0.322,0.75,79.9,2,0.0,2015017702,0.0,0.0,0.0,1.0,1.0,0.0,1.0,BR,2015,1,0,0,1,0,0,1
0.159,1.6540000000000001,87.0,1,0.0,2015017702,0.0,1.0,0.0,2.0,1.0,0.0,1.0,FB,2015,1,0,0,1,0,0,1
-0.35200000000000004,3.8160000000000003,87.3,1,0.0,2015017702,0.0,2.0,0.0,3.0,1.0,0.0,1.0,FB,2015,1,0,1,0,0,0,1
1.196,1.016,78.6,3,0.0,2015017702,1.0,2.0,0.0,4.0,1.0,0.0,1.0,OS,2015,1,0,1,0,0,0,1
-1.126,2.531,85.3,1,0.0,2015017702,2.0,2.0,0.0,5.0,1.0,0.0,1.0,FB,2015,1,0,0,1,0,0,1
-0.37799999999999995,1.807,77.5,3,0.0,2015017703,0.0,0.0,1.0,1.0,1.0,0.0,1.0,OS,2015,1,0,0,1,0,1,0
-0.32299999999999995,3.138,86.8,1,0.0,2015017703,0.0,1.0,1.0,2.0,1.0,0.0,1.0,FB,2015,1,0,0,1,0,1,0
-0.33899999999999997,2.995,88.2,1,0.0,2015017703,0.0,2.0,1.0,3.0,1.0,0.0,1.0,FB,2015,1,0,0,1,0,1,0
1.327,-0.35,78.9,3,0.0,2015017703,0.0,2.0,1.0,4.0,1.0,0.0,1.0,OS,2015,1,0,1,0,0,1,0
0.396,2.08,78.7,3,1.0,2015017703,1.0,2.0,1.0,5.0,0.0,1.0,0.0,OS,2015,1,0,0,1,0,1,0
-2.424,3.955,88.7,1,1.0,2015017703,1.0,2.0,1.0,6.0,0.0,1.0,0.0,FB,2015,1,0,1,0,0,1,0
0.09,2.674,85.8,1,1.0,2015017703,2.0,2.0,1.0,7.0,0.0,1.0,0.0,FB,2015,1,0,0,0,1,1,0
1.252,1.84,78.6,2,1.0,2015017704,0.0,0.0,2.0,1.0,0.0,1.0,0.0,BR,2015,1,0,0,1,0,0,1
2.717,0.21899999999999997,79.0,2,1.0,2015017704,0.0,1.0,2.0,2.0,0.0,1.0,0.0,BR,2015,1,0,1,0,0,0,1
-0.326,1.5,86.1,1,1.0,2015017704,1.0,1.0,2.0,3.0,0.0,1.0,0.0,FB,2015,1,0,1,0,0,0,1
1.0490000000000002,1.01,80.6,2,1.0,2015017704,2.0,1.0,2.0,4.0,0.0,1.0,0.0,BR,2015,1,0,0,1,0,0,1
0.742,1.7590000000000001,88.1,1,1.0,2015017704,2.0,2.0,2.0,5.0,0.0,1.0,0.0,FB,2015,1,0,0,1,0,0,1
-0.29100000000000004,2.182,82.6,1,1.0,2015017710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,2,0,0,1,0,1,0
-0.384,2.408,82.3,1,1.0,2015017710,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2015,2,0,0,1,0,1,0
-1.608,2.496,84.1,1,1.0,2015017710,0.0,2.0,0.0,3.0,0.0,0.0,0.0,FB,2015,2,0,1,0,0,1,0
0.292,1.874,74.8,2,1.0,2015017710,1.0,2.0,0.0,4.0,0.0,0.0,0.0,BR,2015,2,0,0,1,0,1,0
-1.724,1.993,86.5,1,1.0,2015017710,1.0,2.0,0.0,5.0,0.0,0.0,0.0,FB,2015,2,0,1,0,0,1,0
-0.845,3.431,73.6,2,1.0,2015017710,2.0,2.0,0.0,6.0,0.0,0.0,0.0,BR,2015,2,0,1,0,0,1,0
-1.4180000000000001,2.945,85.5,1,1.0,2015017710,3.0,2.0,0.0,7.0,0.0,0.0,0.0,FB,2015,2,0,0,0,1,1,0
-1.33,3.125,77.3,3,1.0,2015017711,0.0,0.0,1.0,1.0,0.0,0.0,0.0,OS,2015,2,0,1,0,0,1,0
-0.9229999999999999,3.5980000000000003,83.8,1,1.0,2015017711,1.0,0.0,1.0,2.0,0.0,0.0,0.0,FB,2015,2,0,0,1,0,1,0
-0.322,1.493,78.4,3,1.0,2015017711,1.0,1.0,1.0,3.0,0.0,0.0,0.0,OS,2015,2,0,0,0,1,1,0
-1.05,3.875,83.9,1,1.0,2015017712,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2015,2,0,1,0,0,0,1
-0.45,3.353,83.8,1,1.0,2015017712,1.0,0.0,2.0,2.0,0.0,0.0,0.0,FB,2015,2,0,0,1,0,0,1
0.066,2.7939999999999996,84.7,1,1.0,2015017712,1.0,1.0,2.0,3.0,0.0,0.0,0.0,FB,2015,2,0,0,1,0,0,1
0.259,1.607,79.3,2,1.0,2015017712,1.0,2.0,2.0,4.0,0.0,0.0,0.0,BR,2015,2,0,0,1,0,0,1
0.198,1.4280000000000002,83.6,1,1.0,2015017717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,3,0,1,0,0,0,1
0.531,2.241,82.7,1,1.0,2015017717,1.0,0.0,0.0,2.0,0.0,0.0,0.0,FB,2015,3,0,0,1,0,0,1
-0.28800000000000003,2.151,83.7,1,1.0,2015017717,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2015,3,0,0,0,1,0,1
-0.11699999999999999,1.906,83.1,1,1.0,2015017718,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2015,3,0,0,1,0,1,0
-0.574,1.632,80.9,1,1.0,2015017718,0.0,1.0,1.0,2.0,0.0,0.0,0.0,FB,2015,3,0,0,1,0,1,0
0.723,0.149,71.8,2,1.0,2015017718,0.0,2.0,1.0,3.0,0.0,0.0,0.0,BR,2015,3,0,1,0,0,1,0
-1.419,2.31,73.2,2,1.0,2015017718,1.0,2.0,1.0,4.0,0.0,0.0,0.0,BR,2015,3,0,1,0,0,1,0
-1.044,2.242,85.5,1,1.0,2015017718,2.0,2.0,1.0,5.0,0.0,0.0,0.0,FB,2015,3,0,0,0,1,1,0
0.19699999999999998,2.8480000000000003,84.3,1,1.0,2015017719,0.0,0.0,1.0,1.0,1.0,0.0,0.0,FB,2015,3,0,0,0,1,1,0
-0.565,2.5140000000000002,79.6,2,1.0,2015017723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BR,2015,4,0,0,0,1,0,1
0.532,2.612,82.8,1,1.0,2015017724,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2015,4,0,0,1,0,1,0
-1.304,2.653,81.5,1,1.0,2015017724,0.0,1.0,1.0,2.0,0.0,0.0,0.0,FB,2015,4,0,1,0,0,1,0
-0.637,1.764,85.4,1,1.0,2015017724,1.0,1.0,1.0,3.0,0.0,0.0,0.0,FB,2015,4,0,0,1,0,1,0
1.147,1.5719999999999998,75.5,2,1.0,2015017724,1.0,2.0,1.0,4.0,0.0,0.0,0.0,BR,2015,4,0,0,0,1,1,0
-0.26,1.7819999999999998,84.8,1,1.0,2015017725,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2015,4,0,0,1,0,0,1
-0.47700000000000004,3.062,83.9,1,1.0,2015017725,0.0,1.0,2.0,2.0,0.0,0.0,0.0,FB,2015,4,0,0,0,1,0,1
0.773,1.656,72.9,2,1.0,2015017730,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BR,2015,5,0,1,0,0,1,0
-0.703,2.779,84.4,1,1.0,2015017730,1.0,0.0,0.0,2.0,0.0,0.0,0.0,FB,2015,5,0,0,0,1,1,0
-0.281,2.8960000000000004,77.7,3,1.0,2015017731,0.0,0.0,1.0,1.0,0.0,0.0,0.0,OS,2015,5,0,0,0,1,1,0
-0.098,2.613,82.7,1,1.0,2015017732,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2015,5,0,0,1,0,0,1
0.6559999999999999,1.739,79.1,2,1.0,2015017732,0.0,1.0,2.0,2.0,0.0,0.0,0.0,BR,2015,5,0,0,1,0,0,1
0.556,1.729,85.1,1,1.0,2015017732,0.0,2.0,2.0,3.0,0.0,0.0,0.0,FB,2015,5,0,0,1,0,0,1
0.815,1.944,82.0,1,1.0,2015017739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,6,1,1,0,0,0,1
-0.312,3.0269999999999997,83.0,1,1.0,2015017739,1.0,0.0,0.0,2.0,0.0,0.0,0.0,FB,2015,6,1,0,0,1,0,1
-0.555,2.7430000000000003,84.1,1,1.0,2015017740,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2015,6,1,0,1,0,1,0
-0.10099999999999999,2.884,84.6,1,1.0,2015017740,0.0,1.0,1.0,2.0,0.0,0.0,0.0,FB,2015,6,1,0,0,1,1,0
-0.265,2.885,83.1,1,1.0,2015017741,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2015,6,1,0,1,0,1,0
-0.161,2.261,84.4,1,1.0,2015017741,0.0,1.0,2.0,2.0,0.0,0.0,0.0,FB,2015,6,1,0,0,1,1,0
1.228,2.01,83.9,1,1.0,2015017742,0.0,0.0,2.0,1.0,1.0,0.0,0.0,FB,2015,6,1,0,1,0,0,1
-2.302,3.668,82.4,1,1.0,2015017742,0.0,1.0,2.0,2.0,1.0,0.0,0.0,FB,2015,6,1,1,0,0,0,1
-0.753,2.188,86.4,1,1.0,2015017743,0.0,0.0,2.0,1.0,1.0,1.0,0.0,FB,2015,6,1,0,1,0,1,0
-0.486,2.8310000000000004,86.7,1,1.0,2015017743,0.0,1.0,2.0,2.0,1.0,1.0,0.0,FB,2015,6,1,0,0,1,1,0
0.158,2.312,78.2,2,2.0,2015017744,0.0,0.0,2.0,1.0,1.0,1.0,0.0,BR,2015,6,1,0,0,1,0,1
-1.032,3.298,82.3,1,2.0,2015017748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2015,7,1,0,1,0,1,0
-0.33899999999999997,1.804,76.2,3,2.0,2015017748,0.0,1.0,0.0,2.0,0.0,0.0,0.0,OS,2015,7,1,0,1,0,1,0
0.336,0.368,78.1,3,2.0,2015017748,0.0,2.0,0.0,3.0,0.0,0.0,0.0,OS,2015,7,1,1,0,0,1,0
-0.08900000000000001,1.745,77.4,3,2.0,2015017748,1.0,2.0,0.0,4.0,0.0,0.0,0.0,OS,2015,7,1,0,1,0,1,0
0.672,0.45299999999999996,79.0,3,2.0,2015017748,1.0,2.0,0.0,5.0,0.0,0.0,0.0,OS,2015,7,1,1,0,0,1,0
